"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"CD_CARGO";"DS_CARGO";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"CD_SITUACAO_LEGENDA";"DS_SITUACAO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"TO";"96792";"RIO SONO";"11";"PREFEITO";"COLIGACAO";"40";"PSB";"PARTIDO SOCIALISTA BRASILEIRO";"270000000716";"UNIDOS POR RIO SONO";"PSC / PR / PSDB / DEM / PSB / PV";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"TO";"92134";"ALVORADA";"12";"VICE-PREFEITO";"COLIGACAO";"27";"PSDC";"PARTIDO SOCIAL DEMOCRATA CRISTÃO";"270000000547";"ALVORADA RENOVADA";"PT / PSD / PSDC";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"TO";"96970";"APARECIDA DO RIO NEGRO";"11";"PREFEITO";"COLIGACAO";"18";"REDE";"REDE SUSTENTABILIDADE";"270000000496";"SERIEDADE E TRABALHO";"PSD / PPL / PP / PSDB / PMN / PSB / PPS / PRB / PSL / PSC / SD / PROS / REDE";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"TO";"73083";"PALMEIRANTE";"11";"PREFEITO";"COLIGACAO";"12";"PDT";"PARTIDO DEMOCRÁTICO TRABALHISTA";"270000000499";"EU AMO PALMEIRANTE";"PDT / PROS / PRB / DEM / PRTB / PR / PSDB / PSB / PP / PSDC / PTB / PSL / PTN";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"TO";"95532";"PONTE ALTA DO TOCANTINS";"11";"PREFEITO";"COLIGACAO";"13";"PT";"PARTIDO DOS TRABALHADORES";"270000000393";"DE PONTE ALTA POR PONTE ALTA";"PT / PP / PC do B";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"TO";"73156";"SANDOLÂNDIA";"11";"PREFEITO";"COLIGACAO";"20";"PSC";"PARTIDO SOCIAL CRISTÃO";"270000000335";"A FORÇA DO POVO";"PR / PP / PSC / PT / PHS / SD";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"TO";"95192";"PARAÍSO DO TOCANTINS";"13";"VEREADOR";"COLIGACAO";"19";"PTN";"PARTIDO TRABALHISTA NACIONAL";"270000000530";"CORAGEM PRA MUDAR";"PSD / PATRIOTA / PTN / PV / DEM / REDE / PMB";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"TO";"95273";"PEIXE";"12";"VICE-PREFEITO";"COLIGACAO";"55";"PSD";"PARTIDO SOCIAL DEMOCRÁTICO";"270000000286";"CORAÇÃO PARA OUVIR, ATITUDE PARA GOVERNAR PEIXE";"PSD / PSDB / PSB / DEM / PRP / PC do B";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"TO";"73512";"AGUIARNÓPOLIS";"13";"VEREADOR";"COLIGACAO";"10";"PRB";"PARTIDO REPUBLICANO BRASILEIRO";"270000000289";"COLIGAÇÃO UNIDOS SOMOS FORTES";"PRB / PDT / PMDB / PR / PSB / PSD / PT / PTB";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"TO";"95214";"PARANÃ";"13";"VEREADOR";"COLIGACAO";"12";"PDT";"PARTIDO DEMOCRÁTICO TRABALHISTA";"270000000572";"PARA MUDAR E RENOVAR PARANÃ";"PMDB / PTN / PTC / PRP / PDT / PRTB";"D";"DEFERIDO"
