"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"CD_CARGO";"DS_CARGO";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"CD_SITUACAO_LEGENDA";"DS_SITUACAO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"RO";"00736";"ALTO ALEGRE DOS PARECIS";"11";"PREFEITO";"COLIGACAO";"40";"PSB";"PARTIDO SOCIALISTA BRASILEIRO";"220000000174";"UM NOVO ALTO ALEGRE COMEÇA AQUI";"PSDB / PSD / PP / PSB / PV / PTB / PDT";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"RO";"00256";"ESPIGÃO DO OESTE";"12";"VICE-PREFEITO";"COLIGACAO";"50";"PSOL";"PARTIDO SOCIALISMO E LIBERDADE";"220000000177";"DE MAOS DADAS COM O POVO";"PSB / DEM / SD / PC do B / PT / PSOL / PTN / PTB";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"RO";"00051";"JI-PARANÁ";"11";"PREFEITO";"COLIGACAO";"27";"PSDC";"PARTIDO SOCIAL DEMOCRATA CRISTÃO";"220000000411";"GOVERNO DA OPORTUNIDADE";"PRB / PSDC";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"RO";"00370";"NOVA BRASILÂNDIA D OESTE";"12";"VICE-PREFEITO";"COLIGACAO";"11";"PP";"PARTIDO PROGRESSISTA";"220000000159";"É PRECISO MUDAR, A HORA É AGORA";"PP / DEM / PPS / PT / SD";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"RO";"00132";"VILHENA";"11";"PREFEITO";"COLIGACAO";"25";"DEM";"DEMOCRATAS";"220000000222";"A VONTADE DO POVO";"PMDB / PTB / PSD / DEM / PPS / PSDC / PHS / PSB / PC do B / PT do B / PATRIOTA / PTN / PMN";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"RO";"00256";"ESPIGÃO DO OESTE";"13";"VEREADOR";"COLIGACAO";"20";"PSC";"PARTIDO SOCIAL CRISTÃO";"220000000311";"UNIDOS POR ESPIGAO";"PSDB / PSC / PSDC";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"RO";"00019";"GUAJARÁ-MIRIM";"13";"VEREADOR";"COLIGACAO";"31";"PHS";"PARTIDO HUMANISTA DA SOLIDARIEDADE";"220000000273";"UMA GUAJARÁ PARA TODOS";"PRB / PHS";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"RO";"00035";"PORTO VELHO";"11";"PREFEITO";"COLIGACAO";"31";"PHS";"PARTIDO HUMANISTA DA SOLIDARIEDADE";"220000000356";"PORTO VELHO MAIS FORTE";"PSD / PDT / PSB / PC do B / PTC / REDE / PPL / PV / PHS / SD";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"RO";"00655";"CORUMBIARA";"13";"VEREADOR";"COLIGACAO";"25";"DEM";"DEMOCRATAS";"220000000287";"JUNTOS PELO PROGRESSO";"PP / DEM";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"RO";"00396";"MACHADINHO D OESTE";"13";"VEREADOR";"COLIGACAO";"77";"SD";"SOLIDARIEDADE";"220000000088";"COLIGAO RENOVA MACHADINHO";"PP / DEM / SD / PSD / PSDB";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"RO";"00710";"SÃO FELIPE D OESTE";"13";"VEREADOR";"COLIGACAO";"19";"PTN";"PARTIDO TRABALHISTA NACIONAL";"220000000089";"JUNTOS POR SÃO FELIPE - 2";"PSB / DEM / PTN";"D";"DEFERIDO"
