"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"CD_CARGO";"DS_CARGO";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"NR_FEDERACAO";"NM_FEDERACAO";"SG_FEDERACAO";"DS_COMPOSICAO_FEDERACAO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"CD_SITUACAO_LEGENDA";"DS_SITUACAO";"NM_TIPO_DESTINACAO_VOTOS"
"30/09/2024";"10:59:50";2020;2;"ELEIÇÃO ORDINÁRIA";1;426;"Eleições Municipais 2020";"15/11/2020";"PE";"24155";"FREI MIGUELINHO";13;"VEREADOR";"PARTIDO ISOLADO";65;"PC do B";"PARTIDO COMUNISTA DO BRASIL";-1;"#NULO#";"#NULO#";"#NULO#";170000145901;"#NULO#";"PC do B";"D";"DEFERIDO";"Válido (legenda)"
"30/09/2024";"10:59:50";2020;2;"ELEIÇÃO ORDINÁRIA";1;426;"Eleições Municipais 2020";"15/11/2020";"PE";"24090";"FERREIROS";13;"VEREADOR";"PARTIDO ISOLADO";17;"PSL";"PARTIDO SOCIAL LIBERAL";-1;"#NULO#";"#NULO#";"#NULO#";170000072784;"#NULO#";"PSL";"D";"DEFERIDO";"Válido (legenda)"
"30/09/2024";"10:59:50";2020;2;"ELEIÇÃO ORDINÁRIA";1;426;"Eleições Municipais 2020";"15/11/2020";"PE";"24031";"ESCADA";11;"PREFEITO";"COLIGAÇÃO";35;"PMB";"PARTIDO DA MULHER BRASILEIRA";-1;"#NULO#";"#NULO#";"#NULO#";170000086752;"ESCADA GUERREIRA É POVO DE NOVO";"PSC / PL / PMB / PSD / PTC";"D";"DEFERIDO";"#NE"
"30/09/2024";"10:59:50";2020;2;"ELEIÇÃO ORDINÁRIA";1;426;"Eleições Municipais 2020";"15/11/2020";"PE";"25410";"SALGADINHO";11;"PREFEITO";"PARTIDO ISOLADO";15;"MDB";"MOVIMENTO DEMOCRÁTICO BRASILEIRO";-1;"#NULO#";"#NULO#";"#NULO#";170000124088;"#NULO#";"MDB";"D";"DEFERIDO";"Válido"
"30/09/2024";"10:59:50";2020;2;"ELEIÇÃO ORDINÁRIA";1;426;"Eleições Municipais 2020";"15/11/2020";"PE";"23817";"CARUARU";12;"VICE-PREFEITO";"COLIGAÇÃO";43;"PV";"PARTIDO VERDE";-1;"#NULO#";"#NULO#";"#NULO#";170000088881;"CARUARU É O MEU PAÍS";"DC / PV / SOLIDARIEDADE / PTC / PSD";"D";"DEFERIDO";"#NE"
"30/09/2024";"10:59:50";2020;2;"ELEIÇÃO ORDINÁRIA";1;426;"Eleições Municipais 2020";"15/11/2020";"PE";"24970";"OURICURI";11;"PREFEITO";"COLIGAÇÃO";13;"PT";"PARTIDO DOS TRABALHADORES";-1;"#NULO#";"#NULO#";"#NULO#";170000144877;"JUNTOS SOMOS MAIS FORTES";"PSB / PT / PSC / AVANTE / PP / PSL / SOLIDARIEDADE / REPUBLICANOS / PL";"D";"DEFERIDO";"#NE"
"30/09/2024";"10:59:50";2020;2;"ELEIÇÃO ORDINÁRIA";1;426;"Eleições Municipais 2020";"15/11/2020";"PE";"24058";"EXU";11;"PREFEITO";"COLIGAÇÃO";13;"PT";"PARTIDO DOS TRABALHADORES";-1;"#NULO#";"#NULO#";"#NULO#";170000109317;"UNIDOS POR UM EXU AINDA MELHOR";"PL / PSB / PT / PP / PSL";"D";"DEFERIDO";"#NE"
"30/09/2024";"10:59:50";2020;2;"ELEIÇÃO ORDINÁRIA";1;426;"Eleições Municipais 2020";"15/11/2020";"PE";"23175";"AMARAJI";12;"VICE-PREFEITO";"COLIGAÇÃO";15;"MDB";"MOVIMENTO DEMOCRÁTICO BRASILEIRO";-1;"#NULO#";"#NULO#";"#NULO#";170000123292;"AMARAJI PODE MAIS";"MDB / PP / PATRIOTA";"D";"DEFERIDO";"#NE"
"30/09/2024";"10:59:50";2020;2;"ELEIÇÃO ORDINÁRIA";1;426;"Eleições Municipais 2020";"15/11/2020";"PE";"23280";"TAMANDARÉ";12;"VICE-PREFEITO";"COLIGAÇÃO";13;"PT";"PARTIDO DOS TRABALHADORES";-1;"#NULO#";"#NULO#";"#NULO#";170000132675;"Muda Tamandaré com a Força do Povo";"PT / PC do B";"D";"DEFERIDO";"#NE"
"30/09/2024";"10:59:50";2020;2;"ELEIÇÃO ORDINÁRIA";1;426;"Eleições Municipais 2020";"15/11/2020";"PE";"23302";"JAQUEIRA";11;"PREFEITO";"COLIGAÇÃO";13;"PT";"PARTIDO DOS TRABALHADORES";-1;"#NULO#";"#NULO#";"#NULO#";170000136634;"JUNTOS SOMOS MAIS FORTE";"PT / PSB / PDT / REDE";"D";"DEFERIDO";"#NE"
"30/09/2024";"10:59:50";2020;2;"ELEIÇÃO ORDINÁRIA";1;426;"Eleições Municipais 2020";"15/11/2020";"PE";"24694";"LAGOA DE ITAENGA";12;"VICE-PREFEITO";"COLIGAÇÃO";17;"PSL";"PARTIDO SOCIAL LIBERAL";-1;"#NULO#";"#NULO#";"#NULO#";170000087878;"FRENTE POPULAR DE LAGOA DE ITAENGA";"PDT / PT / PSL / PODE / DEM / PSB / SOLIDARIEDADE / PSDB";"D";"DEFERIDO";"#NE"
"30/09/2024";"10:59:50";2020;2;"ELEIÇÃO ORDINÁRIA";1;426;"Eleições Municipais 2020";"15/11/2020";"PE";"25771";"SERRA TALHADA";12;"VICE-PREFEITO";"COLIGAÇÃO";10;"REPUBLICANOS";"REPUBLICANOS";-1;"#NULO#";"#NULO#";"#NULO#";170000077861;"Serra Talhada pode mais!";"AVANTE / SOLIDARIEDADE / REPUBLICANOS / MDB / PSB / PSL / DEM";"D";"DEFERIDO";"#NE"
"30/09/2024";"10:59:50";2020;2;"ELEIÇÃO ORDINÁRIA";1;426;"Eleições Municipais 2020";"15/11/2020";"PE";"25658";"SÃO JOAQUIM DO MONTE";13;"VEREADOR";"PARTIDO ISOLADO";10;"REPUBLICANOS";"REPUBLICANOS";-1;"#NULO#";"#NULO#";"#NULO#";170000115798;"#NULO#";"REPUBLICANOS";"D";"DEFERIDO";"Válido (legenda)"
"30/09/2024";"10:59:50";2020;2;"ELEIÇÃO ORDINÁRIA";1;426;"Eleições Municipais 2020";"15/11/2020";"PE";"25771";"SERRA TALHADA";11;"PREFEITO";"PARTIDO ISOLADO";28;"PRTB";"PARTIDO RENOVADOR TRABALHISTA BRASILEIRO";-1;"#NULO#";"#NULO#";"#NULO#";170000077669;"#NULO#";"PRTB";"D";"DEFERIDO";"Válido"
"30/09/2024";"10:59:50";2020;2;"ELEIÇÃO ORDINÁRIA";1;426;"Eleições Municipais 2020";"15/11/2020";"PE";"25518";"SANTA MARIA DA BOA VISTA";11;"PREFEITO";"PARTIDO ISOLADO";50;"PSOL";"PARTIDO SOCIALISMO E LIBERDADE";-1;"#NULO#";"#NULO#";"#NULO#";170000138011;"#NULO#";"PSOL";"D";"DEFERIDO";"Válido"
"30/09/2024";"10:59:50";2020;2;"ELEIÇÃO ORDINÁRIA";1;426;"Eleições Municipais 2020";"15/11/2020";"PE";"25178";"PESQUEIRA";13;"VEREADOR";"PARTIDO ISOLADO";25;"DEM";"DEMOCRATAS";-1;"#NULO#";"#NULO#";"#NULO#";170000128253;"#NULO#";"DEM";"D";"DEFERIDO";"Válido (legenda)"
"30/09/2024";"10:59:50";2020;2;"ELEIÇÃO ORDINÁRIA";1;426;"Eleições Municipais 2020";"15/11/2020";"PE";"24198";"GARANHUNS";13;"VEREADOR";"PARTIDO ISOLADO";40;"PSB";"PARTIDO SOCIALISTA BRASILEIRO";-1;"#NULO#";"#NULO#";"#NULO#";170000073574;"#NULO#";"PSB";"D";"DEFERIDO";"Válido (legenda)"
"30/09/2024";"10:59:50";2020;2;"ELEIÇÃO ORDINÁRIA";1;426;"Eleições Municipais 2020";"15/11/2020";"PE";"24139";"FLORESTA";12;"VICE-PREFEITO";"COLIGAÇÃO";70;"AVANTE";"AVANTE";-1;"#NULO#";"#NULO#";"#NULO#";170000099125;"A ESPERANÇA QUE VEM DO POVO";"PSC / AVANTE / CIDADANIA";"D";"DEFERIDO";"#NE"
"30/09/2024";"10:59:50";2020;2;"ELEIÇÃO ORDINÁRIA";1;426;"Eleições Municipais 2020";"15/11/2020";"PE";"23574";"CABO DE SANTO AGOSTINHO";11;"PREFEITO";"COLIGAÇÃO";17;"PSL";"PARTIDO SOCIAL LIBERAL";-1;"#NULO#";"#NULO#";"#NULO#";170000057083;"FRENTE POPULAR DO CABO";"REPUBLICANOS / PP / PDT / PMN / PTC / PSB / AVANTE / PSL / PROS";"D";"DEFERIDO";"#NE"
"30/09/2024";"10:59:50";2020;2;"ELEIÇÃO ORDINÁRIA";1;426;"Eleições Municipais 2020";"15/11/2020";"PE";"23140";"DORMENTES";11;"PREFEITO";"COLIGAÇÃO";51;"PATRIOTA";"PATRIOTA";-1;"#NULO#";"#NULO#";"#NULO#";170000087151;"PRA FRENTE DORMENTES";"PDT / PATRIOTA / MDB / DEM";"D";"DEFERIDO";"Válido"
"30/09/2024";"10:59:50";2020;2;"ELEIÇÃO ORDINÁRIA";1;426;"Eleições Municipais 2020";"15/11/2020";"PE";"23256";"BARRA DE GUABIRABA";11;"PREFEITO";"COLIGAÇÃO";10;"REPUBLICANOS";"REPUBLICANOS";-1;"#NULO#";"#NULO#";"#NULO#";170000078446;"BARRA PRA FRENTE, O FUTURO PEDE CORAGEM.";"PP / PSD / REPUBLICANOS";"D";"DEFERIDO";"#NE"
