"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"CD_CARGO";"DS_CARGO";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"CD_SITUACAO_LEGENDA";"DS_SITUACAO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"GO";"92908";"SANTO ANTÔNIO DE GOIÁS";"13";"VEREADOR";"COLIGACAO";"22";"PR";"PARTIDO DA REPÚBLICA";"90000001245";"A mudança se Faz com Quem é Daqui";"PR / PT / PRTB / SD";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"GO";"92223";"FAINA";"11";"PREFEITO";"COLIGACAO";"22";"PR";"PARTIDO DA REPÚBLICA";"90000001705";"Amor por Faina";"PSB / PR / PT / PHS";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"GO";"92363";"MONTIVIDIU";"11";"PREFEITO";"COLIGACAO";"55";"PSD";"PARTIDO SOCIAL DEMOCRÁTICO";"90000001408";"MUDAR PARA AVANCAR";"PSD / PSDB / PR / PSB / PRB / PSDC / PV / PTN / PDT / PSL / PPS / DEM";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"GO";"93203";"SANTO ANTÔNIO DA BARRA";"11";"PREFEITO";"PARTIDO ISOLADO";"20";"PSC";"PARTIDO SOCIAL CRISTÃO";"90000001224";"#NULO#";"PSC";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"GO";"95974";"SÃO JOÃO D ALIANÇA";"13";"VEREADOR";"COLIGACAO";"36";"PTC";"PARTIDO TRABALHISTA CRISTÃO";"90000000694";"UNIÃO PELO POVO II";"PTC / PRTB / PT do B / PPS / PSC";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"GO";"94650";"MOIPORÁ";"11";"PREFEITO";"COLIGACAO";"36";"PTC";"PARTIDO TRABALHISTA CRISTÃO";"90000000698";"MOIPORÁ MERECE MAIS";"PSB / PR / PSD / PTB / PTN / PP / PROS / PMDB / PTC / DEM / PHS / PPS";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"GO";"95133";"PALMELO";"11";"PREFEITO";"COLIGACAO";"31";"PHS";"PARTIDO HUMANISTA DA SOLIDARIEDADE";"90000000719";" GOVERNO DE MAOS DADAS COM O POVO ";"PSB / PDT / PSDB / PPS / PHS";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"GO";"92851";"CAÇU";"13";"VEREADOR";"COLIGACAO";"40";"PSB";"PARTIDO SOCIALISTA BRASILEIRO";"90000000725";"CAÇU PODE SER MELHOR 1";"PT / PMDB / PDT / PSB";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"GO";"94595";"MINEIROS";"11";"PREFEITO";"COLIGACAO";"23";"PPS";"PARTIDO POPULAR SOCIALISTA";"90000000485";"MINEIROS SOLIDARIO";"SD / PSD / PTC / PPS / DEM";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"GO";"92932";"CAMPINORTE";"12";"VICE-PREFEITO";"COLIGACAO";"51";"PATRIOTA";"PARTIDO ECOLÓGICO NACIONAL";"90000001817";"Coragem para mudar";"PTC / PATRIOTA";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"GO";"95419";"PIRANHAS";"12";"VICE-PREFEITO";"COLIGACAO";"90";"PROS";"PARTIDO REPUBLICANO DA ORDEM SOCIAL";"90000001515";"COMPROMISSO E SERIEDADE";"PP / PDT / PPS / PSB / PSDB / PC do B / PROS / PTB";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"GO";"93777";"GOIÁS";"12";"VICE-PREFEITO";"COLIGACAO";"31";"PHS";"PARTIDO HUMANISTA DA SOLIDARIEDADE";"90000001518";"Juntos Faremos Mais e Melhor!";"PT / PSC / PSDB / PROS / PMN / PTC / PTN / PATRIOTA / PHS / PV";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"GO";"95419";"PIRANHAS";"13";"VEREADOR";"COLIGACAO";"22";"PR";"PARTIDO DA REPÚBLICA";"90000001486";"CERTEZA DE UM FUTURO MELHOR 2";"PR / PT / PTC / PRB / PMN";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"GO";"95915";"SÃO DOMINGOS";"13";"VEREADOR";"COLIGACAO";"12";"PDT";"PARTIDO DEMOCRÁTICO TRABALHISTA";"90000001627";"DO POVO PARA O POVO 1";"PMDB / PSD / PTB / PDT / PRP";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"GO";"94358";"JAUPACI";"11";"PREFEITO";"COLIGACAO";"10";"PRB";"PARTIDO REPUBLICANO BRASILEIRO";"90000001218";"UM JAUPACI DIFERENTE";"PRB / PT / PSDB / PSD / PTB";"D";"DEFERIDO"
